TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEtimebootms	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUScurrentconsumed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINThdg	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
116665	-1.502928882837296e-01	4.306134283542633e-01	1.439363837242126e+00	8.570062369108200e-02	1.763664000000000e+06	-1.786371588706970e+00	-2.265525162220001e-01	7.250000000000000e+02	-1.000000000000000e+00	2.396900000000000e+04	-1.848000000000000e+03	-2.330000000000000e+03	5.670000000000000e+02	1.542000000000000e+03	1.273000000000000e+03	1.512000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
116723	-1.502928882837296e-01	4.306134283542633e-01	1.439363837242126e+00	8.570062369108200e-02	1.763664000000000e+06	-1.786371588706970e+00	-2.265525162220001e-01	7.250000000000000e+02	-1.000000000000000e+00	2.396900000000000e+04	-1.848000000000000e+03	-2.330000000000000e+03	5.670000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
116745	-1.502928882837296e-01	4.306134283542633e-01	1.439363837242126e+00	8.570062369108200e-02	1.763664000000000e+06	-1.786371588706970e+00	-2.265525162220001e-01	7.250000000000000e+02	-1.000000000000000e+00	2.598000000000000e+04	-9.670000000000000e+02	-2.334000000000000e+03	2.830000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
116817	-7.288331538438797e-02	6.348411440849304e-01	1.526567935943604e+00	1.099563717842102e+00	1.763816000000000e+06	-1.706196188926697e+00	-7.030701041221619e-01	7.250000000000000e+02	-1.000000000000000e+00	2.598000000000000e+04	-9.670000000000000e+02	-2.334000000000000e+03	2.830000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
116957	3.429932519793510e-02	8.370079398155212e-01	1.705444931983948e+00	9.042457342147827e-01	1.763956000000000e+06	-1.588390469551086e+00	-5.818396210670471e-01	7.250000000000000e+02	-1.000000000000000e+00	2.598000000000000e+04	-9.670000000000000e+02	-2.334000000000000e+03	2.830000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117101	6.599844992160797e-02	7.715597748756409e-01	1.805534720420837e+00	1.535927653312683e-01	1.764100000000000e+06	-1.464941382408142e+00	1.771421730518341e-02	7.250000000000000e+02	-1.000000000000000e+00	2.598000000000000e+04	-9.670000000000000e+02	-2.334000000000000e+03	2.830000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117241	3.729512915015221e-03	1.283526420593262e+00	1.808995246887207e+00	-6.975213438272476e-02	1.764240000000000e+06	-1.346796870231628e+00	3.129037022590637e-01	7.250000000000000e+02	-1.000000000000000e+00	2.598000000000000e+04	-9.670000000000000e+02	-2.334000000000000e+03	2.830000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117301	3.729512915015221e-03	1.283526420593262e+00	1.808995246887207e+00	-6.975213438272476e-02	1.764240000000000e+06	-1.346796870231628e+00	3.129037022590637e-01	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.345000000000000e+03	1.495000000000000e+03	1.511000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117302	3.729512915015221e-03	1.283526420593262e+00	1.808995246887207e+00	-6.975213438272476e-02	1.764240000000000e+06	-1.346796870231628e+00	3.129037022590637e-01	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.528000000000000e+03	1.306000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117381	-7.090641558170319e-02	2.052856683731079e+00	1.808896064758301e+00	2.263495773077011e-01	1.764380000000000e+06	-1.118811845779419e+00	-2.125253900885582e-02	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.528000000000000e+03	1.306000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117525	-1.357165277004242e-01	1.806715846061707e+00	1.814511537551880e+00	-7.206811010837555e-02	1.764524000000000e+06	-8.392245173454285e-01	9.620051085948944e-02	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.528000000000000e+03	1.306000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117669	-2.280091792345047e-01	1.564209699630737e+00	1.673123359680176e+00	-8.277634382247925e-01	1.764668000000000e+06	-6.271412372589111e-01	2.583715319633484e-01	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.528000000000000e+03	1.306000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117809	-2.338548004627228e-01	1.548359513282776e+00	1.571039557456970e+00	-2.047318369150162e-01	1.764808000000000e+06	-4.033458232879639e-01	-1.102088391780853e-01	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.528000000000000e+03	1.306000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117846	-2.338548004627228e-01	1.548359513282776e+00	1.571039557456970e+00	-2.047318369150162e-01	1.764808000000000e+06	-4.033458232879639e-01	-1.102088391780853e-01	7.250000000000000e+02	-1.000000000000000e+00	2.875400000000000e+04	-5.200000000000000e+02	-2.019000000000000e+03	5.040000000000000e+02	1.578000000000000e+03	1.285000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117857	-2.338548004627228e-01	1.548359513282776e+00	1.571039557456970e+00	-2.047318369150162e-01	1.764808000000000e+06	-4.033458232879639e-01	-1.102088391780853e-01	7.250000000000000e+02	-1.000000000000000e+00	3.410000000000000e+04	4.160000000000000e+02	2.963000000000000e+03	1.480000000000000e+02	1.578000000000000e+03	1.285000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
117949	-2.290625870227814e-01	1.496854424476624e+00	1.434382200241089e+00	-8.420239090919495e-01	1.764948000000000e+06	-1.963784992694855e-01	5.014518275856972e-02	7.250000000000000e+02	-1.000000000000000e+00	3.410000000000000e+04	4.160000000000000e+02	2.963000000000000e+03	1.480000000000000e+02	1.578000000000000e+03	1.285000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118089	-1.461119353771210e-01	1.711760401725769e+00	1.315571069717407e+00	-2.585882544517517e-01	1.765088000000000e+06	1.498701609671116e-02	-5.775011777877808e-01	7.250000000000000e+02	-1.000000000000000e+00	3.410000000000000e+04	4.160000000000000e+02	2.963000000000000e+03	1.480000000000000e+02	1.578000000000000e+03	1.285000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118233	-2.521173655986786e-02	1.303992629051208e+00	1.248299360275269e+00	-2.478007972240448e-01	1.765232000000000e+06	2.173144072294235e-01	-2.703168392181396e-01	7.250000000000000e+02	-1.000000000000000e+00	3.410000000000000e+04	4.160000000000000e+02	2.963000000000000e+03	1.480000000000000e+02	1.578000000000000e+03	1.285000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118373	6.435905396938324e-02	4.338660836219788e-01	1.249878287315369e+00	9.041613340377808e-02	1.765372000000000e+06	3.142634034156799e-01	-3.302693367004395e-01	7.250000000000000e+02	-1.000000000000000e+00	3.410000000000000e+04	4.160000000000000e+02	2.963000000000000e+03	1.480000000000000e+02	1.578000000000000e+03	1.285000000000000e+03	1.521000000000000e+03	1.500000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118390	6.435905396938324e-02	4.338660836219788e-01	1.249878287315369e+00	9.041613340377808e-02	1.765372000000000e+06	3.142634034156799e-01	-3.302693367004395e-01	7.250000000000000e+02	-1.000000000000000e+00	3.410000000000000e+04	4.160000000000000e+02	2.963000000000000e+03	1.480000000000000e+02	1.497000000000000e+03	1.495000000000000e+03	1.524000000000000e+03	1.510000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118394	6.435905396938324e-02	4.338660836219788e-01	1.249878287315369e+00	9.041613340377808e-02	1.765372000000000e+06	3.142634034156799e-01	-3.302693367004395e-01	7.250000000000000e+02	-1.000000000000000e+00	1.827000000000000e+03	-8.100000000000000e+01	3.721000000000000e+03	-3.090000000000000e+02	1.497000000000000e+03	1.495000000000000e+03	1.524000000000000e+03	1.510000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118517	9.425502270460129e-02	3.484954833984375e-01	1.204493880271912e+00	-5.238920450210571e-01	1.765516000000000e+06	3.502986431121826e-01	1.423876360058784e-02	7.250000000000000e+02	-1.000000000000000e+00	1.827000000000000e+03	-8.100000000000000e+01	3.721000000000000e+03	-3.090000000000000e+02	1.497000000000000e+03	1.495000000000000e+03	1.524000000000000e+03	1.510000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118657	7.212234288454056e-02	3.674892187118530e-01	1.096191883087158e+00	-1.069175362586975e+00	1.765656000000000e+06	4.193278551101685e-01	6.079919338226318e-01	7.250000000000000e+02	-1.000000000000000e+00	1.827000000000000e+03	-8.100000000000000e+01	3.721000000000000e+03	-3.090000000000000e+02	1.497000000000000e+03	1.495000000000000e+03	1.524000000000000e+03	1.510000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118793	3.714143484830856e-02	5.870844125747681e-01	1.006009578704834e+00	-6.905751228332520e-01	1.765792000000000e+06	5.225860476493835e-01	7.908849120140076e-01	7.250000000000000e+02	-1.000000000000000e+00	1.827000000000000e+03	-8.100000000000000e+01	3.721000000000000e+03	-3.090000000000000e+02	1.497000000000000e+03	1.495000000000000e+03	1.524000000000000e+03	1.510000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118900	3.714143484830856e-02	5.870844125747681e-01	1.006009578704834e+00	-6.905751228332520e-01	1.765792000000000e+06	5.225860476493835e-01	7.908849120140076e-01	7.250000000000000e+02	-1.000000000000000e+00	1.827000000000000e+03	-8.100000000000000e+01	3.721000000000000e+03	-3.090000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
118929	-2.053854241967201e-02	5.274509787559509e-01	9.029002785682678e-01	-6.795181035995483e-01	1.765928000000000e+06	6.627937555313110e-01	8.852404356002808e-01	7.250000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
119069	-6.438028067350388e-02	4.316109120845795e-01	8.059013485908508e-01	-4.568164050579071e-01	1.766068000000000e+06	7.942438125610352e-01	7.109868526458740e-01	7.250000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.370000000000000e+02	1.110700000000000e+04
119132	-6.438028067350388e-02	4.316109120845795e-01	8.059013485908508e-01	-4.568164050579071e-01	1.766068000000000e+06	7.942438125610352e-01	7.109868526458740e-01	7.250000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119140	-6.438028067350388e-02	4.316109120845795e-01	8.059013485908508e-01	-4.568164050579071e-01	1.766068000000000e+06	7.942438125610352e-01	7.109868526458740e-01	7.280000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119201	-7.275653630495071e-02	3.508279025554657e-01	7.715407609939575e-01	2.066762447357178e-01	1.766200000000000e+06	8.850612640380859e-01	2.169205695390701e-01	7.280000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119337	-5.511668324470520e-02	2.081582993268967e-01	7.975897789001465e-01	2.545561790466309e-01	1.766336000000000e+06	9.348443150520325e-01	7.758465409278870e-02	7.280000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.651000000000000e+03	1.498000000000000e+03	1.518000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119444	-5.511668324470520e-02	2.081582993268967e-01	7.975897789001465e-01	2.545561790466309e-01	1.766336000000000e+06	9.348443150520325e-01	7.758465409278870e-02	7.280000000000000e+02	-1.000000000000000e+00	3.797000000000000e+03	-4.360000000000000e+02	3.848000000000000e+03	-2.440000000000000e+02	1.495000000000000e+03	1.611000000000000e+03	1.518000000000000e+03	1.506000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119457	-5.511668324470520e-02	2.081582993268967e-01	7.975897789001465e-01	2.545561790466309e-01	1.766336000000000e+06	9.348443150520325e-01	7.758465409278870e-02	7.280000000000000e+02	-1.000000000000000e+00	5.435000000000000e+03	-6.600000000000000e+02	3.835000000000000e+03	-2.160000000000000e+02	1.495000000000000e+03	1.611000000000000e+03	1.518000000000000e+03	1.506000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119465	-5.565479397773743e-02	-1.612514406442642e-01	8.447303175926208e-01	3.781405687332153e-01	1.766464000000000e+06	9.487034082412720e-01	9.140761196613312e-02	7.280000000000000e+02	-1.000000000000000e+00	5.435000000000000e+03	-6.600000000000000e+02	3.835000000000000e+03	-2.160000000000000e+02	1.495000000000000e+03	1.611000000000000e+03	1.518000000000000e+03	1.506000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119597	-8.641152083873749e-02	-2.742588520050049e-01	8.916985988616943e-01	4.516704678535461e-01	1.766596000000000e+06	9.437558650970459e-01	7.399655878543854e-02	7.280000000000000e+02	-1.000000000000000e+00	5.435000000000000e+03	-6.600000000000000e+02	3.835000000000000e+03	-2.160000000000000e+02	1.495000000000000e+03	1.611000000000000e+03	1.518000000000000e+03	1.506000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119733	-1.121127307415009e-01	-2.756857573986053e-01	9.719451665878296e-01	3.915742039680481e-01	1.766732000000000e+06	9.240120649337769e-01	1.273660063743591e-01	7.280000000000000e+02	-1.000000000000000e+00	5.435000000000000e+03	-6.600000000000000e+02	3.835000000000000e+03	-2.160000000000000e+02	1.495000000000000e+03	1.611000000000000e+03	1.518000000000000e+03	1.506000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119865	-1.558156162500381e-01	-4.348901286721230e-02	9.677414298057556e-01	-2.718497216701508e-01	1.766864000000000e+06	9.347643852233887e-01	4.075778126716614e-01	7.280000000000000e+02	-1.000000000000000e+00	5.435000000000000e+03	-6.600000000000000e+02	3.835000000000000e+03	-2.160000000000000e+02	1.495000000000000e+03	1.611000000000000e+03	1.518000000000000e+03	1.506000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119955	-1.558156162500381e-01	-4.348901286721230e-02	9.677414298057556e-01	-2.718497216701508e-01	1.766864000000000e+06	9.347643852233887e-01	4.075778126716614e-01	7.280000000000000e+02	-1.000000000000000e+00	5.435000000000000e+03	-6.600000000000000e+02	3.835000000000000e+03	-2.160000000000000e+02	1.517000000000000e+03	1.493000000000000e+03	1.519000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
119981	-1.558156162500381e-01	-4.348901286721230e-02	9.677414298057556e-01	-2.718497216701508e-01	1.766864000000000e+06	9.347643852233887e-01	4.075778126716614e-01	7.280000000000000e+02	-1.000000000000000e+00	5.651000000000000e+03	-7.840000000000000e+02	3.882000000000000e+03	0.000000000000000e+00	1.517000000000000e+03	1.493000000000000e+03	1.519000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120001	-1.944086849689484e-01	2.749338746070862e-01	9.209456443786621e-01	-1.434256583452225e-01	1.767000000000000e+06	9.977656006813049e-01	5.139929056167603e-01	7.280000000000000e+02	-1.000000000000000e+00	5.651000000000000e+03	-7.840000000000000e+02	3.882000000000000e+03	0.000000000000000e+00	1.517000000000000e+03	1.493000000000000e+03	1.519000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120133	-2.194451093673706e-01	3.910461068153381e-01	8.950678110122681e-01	1.572786122560501e-01	1.767132000000000e+06	1.074215888977051e+00	3.540071845054626e-01	7.280000000000000e+02	-1.000000000000000e+00	5.651000000000000e+03	-7.840000000000000e+02	3.882000000000000e+03	0.000000000000000e+00	1.517000000000000e+03	1.493000000000000e+03	1.519000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120265	-2.017906010150909e-01	7.135998606681824e-01	8.794184923171997e-01	1.317052692174911e-01	1.767264000000000e+06	1.159875512123108e+00	5.016609653830528e-02	7.280000000000000e+02	-1.000000000000000e+00	5.651000000000000e+03	-7.840000000000000e+02	3.882000000000000e+03	0.000000000000000e+00	1.517000000000000e+03	1.493000000000000e+03	1.519000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120398	-1.003753170371056e-01	4.616330265998840e-01	9.677082896232605e-01	1.013028025627136e+00	1.767397000000000e+06	1.203101634979248e+00	-7.042245864868164e-01	7.280000000000000e+02	-1.000000000000000e+00	5.651000000000000e+03	-7.840000000000000e+02	3.882000000000000e+03	0.000000000000000e+00	1.517000000000000e+03	1.493000000000000e+03	1.519000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120499	-1.003753170371056e-01	4.616330265998840e-01	9.677082896232605e-01	1.013028025627136e+00	1.767397000000000e+06	1.203101634979248e+00	-7.042245864868164e-01	7.280000000000000e+02	-1.000000000000000e+00	5.651000000000000e+03	-7.840000000000000e+02	3.882000000000000e+03	0.000000000000000e+00	1.382000000000000e+03	1.450000000000000e+03	1.525000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120509	-1.003753170371056e-01	4.616330265998840e-01	9.677082896232605e-01	1.013028025627136e+00	1.767397000000000e+06	1.203101634979248e+00	-7.042245864868164e-01	7.280000000000000e+02	-1.000000000000000e+00	6.880000000000000e+03	-9.910000000000000e+02	3.898000000000000e+03	2.000000000000000e+00	1.382000000000000e+03	1.450000000000000e+03	1.525000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120529	4.641402119887061e-05	2.940182387828827e-01	1.081071734428406e+00	5.225307941436768e-01	1.767528000000000e+06	1.201968431472778e+00	-4.771010577678680e-01	7.280000000000000e+02	-1.000000000000000e+00	6.880000000000000e+03	-9.910000000000000e+02	3.898000000000000e+03	2.000000000000000e+00	1.382000000000000e+03	1.450000000000000e+03	1.525000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120661	5.869303271174431e-02	4.937078356742859e-01	1.135338783264160e+00	2.995036244392395e-01	1.767660000000000e+06	1.232023119926453e+00	-1.906635463237762e-01	7.280000000000000e+02	-1.000000000000000e+00	6.880000000000000e+03	-9.910000000000000e+02	3.898000000000000e+03	2.000000000000000e+00	1.382000000000000e+03	1.450000000000000e+03	1.525000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120789	8.295170217752457e-02	8.063283562660217e-01	1.158403635025024e+00	-9.109377861022949e-02	1.767788000000000e+06	1.316268563270569e+00	3.281634449958801e-01	7.280000000000000e+02	-1.000000000000000e+00	6.880000000000000e+03	-9.910000000000000e+02	3.898000000000000e+03	2.000000000000000e+00	1.382000000000000e+03	1.450000000000000e+03	1.525000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
120937	8.676496893167496e-02	1.311982631683350e+00	1.161178231239319e+00	1.974436640739441e-02	1.767936000000000e+06	1.502090454101562e+00	5.105333924293518e-01	7.280000000000000e+02	-1.000000000000000e+00	6.880000000000000e+03	-9.910000000000000e+02	3.898000000000000e+03	2.000000000000000e+00	1.382000000000000e+03	1.450000000000000e+03	1.525000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121078	9.927827864885330e-02	8.941320776939392e-01	1.195605754852295e+00	3.317561447620392e-01	1.768077000000000e+06	1.681670308113098e+00	3.368461132049561e-01	7.280000000000000e+02	-1.000000000000000e+00	9.635000000000000e+03	-1.459000000000000e+03	3.693000000000000e+03	-1.170000000000000e+02	1.495000000000000e+03	1.382000000000000e+03	1.526000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121221	9.537591040134430e-02	5.691003799438477e-01	1.267590045928955e+00	4.628504812717438e-01	1.768220000000000e+06	1.789247751235962e+00	1.145857498049736e-01	7.280000000000000e+02	-1.000000000000000e+00	9.635000000000000e+03	-1.459000000000000e+03	3.693000000000000e+03	-1.170000000000000e+02	1.495000000000000e+03	1.382000000000000e+03	1.526000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121361	1.117062196135521e-01	5.590012669563293e-01	1.338199377059937e+00	5.268000364303589e-01	1.768360000000000e+06	1.869242668151855e+00	-4.976039379835129e-02	7.280000000000000e+02	-1.000000000000000e+00	9.635000000000000e+03	-1.459000000000000e+03	3.693000000000000e+03	-1.170000000000000e+02	1.495000000000000e+03	1.382000000000000e+03	1.526000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121501	1.370172500610352e-01	4.844017624855042e-01	1.456743597984314e+00	7.165934443473816e-01	1.768500000000000e+06	1.948645830154419e+00	1.364247873425484e-02	7.280000000000000e+02	-1.000000000000000e+00	9.635000000000000e+03	-1.459000000000000e+03	3.693000000000000e+03	-1.170000000000000e+02	1.495000000000000e+03	1.382000000000000e+03	1.526000000000000e+03	1.500000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121622	1.370172500610352e-01	4.844017624855042e-01	1.456743597984314e+00	7.165934443473816e-01	1.768500000000000e+06	1.948645830154419e+00	1.364247873425484e-02	7.280000000000000e+02	-1.000000000000000e+00	9.635000000000000e+03	-1.459000000000000e+03	3.693000000000000e+03	-1.170000000000000e+02	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121625	1.370172500610352e-01	4.844017624855042e-01	1.456743597984314e+00	7.165934443473816e-01	1.768500000000000e+06	1.948645830154419e+00	1.364247873425484e-02	7.280000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121645	1.255599558353424e-01	5.307011008262634e-01	1.538180828094482e+00	2.030530273914337e-01	1.768644000000000e+06	2.035380601882935e+00	3.302924036979675e-01	7.280000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.560000000000000e+02	1.110900000000000e+04
121662	1.255599558353424e-01	5.307011008262634e-01	1.538180828094482e+00	2.030530273914337e-01	1.768644000000000e+06	2.035380601882935e+00	3.302924036979675e-01	7.280000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
121671	1.255599558353424e-01	5.307011008262634e-01	1.538180828094482e+00	2.030530273914337e-01	1.768644000000000e+06	2.035380601882935e+00	3.302924036979675e-01	7.320000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
121785	4.017006978392601e-02	6.582087874412537e-01	1.530616164207458e+00	-4.711206555366516e-01	1.768784000000000e+06	2.126008987426758e+00	9.418781995773315e-01	7.320000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
121925	-1.048727408051491e-01	8.682914376258850e-01	1.460646271705627e+00	-3.235804438591003e-01	1.768924000000000e+06	2.253550291061401e+00	1.205354094505310e+00	7.320000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122105	-2.838492989540100e-01	8.514035940170288e-01	1.393253684043884e+00	-2.732901275157928e-01	1.769104000000000e+06	2.449943542480469e+00	1.109753012657166e+00	7.320000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.633000000000000e+03	1.496000000000000e+03	1.519000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122166	-2.838492989540100e-01	8.514035940170288e-01	1.393253684043884e+00	-2.732901275157928e-01	1.769104000000000e+06	2.449943542480469e+00	1.109753012657166e+00	7.320000000000000e+02	-1.000000000000000e+00	1.159000000000000e+04	-1.828000000000000e+03	3.363000000000000e+03	-3.800000000000000e+01	1.828000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122178	-2.838492989540100e-01	8.514035940170288e-01	1.393253684043884e+00	-2.732901275157928e-01	1.769104000000000e+06	2.449943542480469e+00	1.109753012657166e+00	7.320000000000000e+02	-1.000000000000000e+00	1.447900000000000e+04	-1.997000000000000e+03	3.055000000000000e+03	2.210000000000000e+02	1.828000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
